title,type,year,genre,idOwner
Drácula contra Frankenstein,Movie,1972,Horror,tt0065660
La cabina,TV Movie,1972,Horror,tt0065513
Escalofrío diabólico,Movie,1972,Horror,tt0067063
Crawlspace,TV Movie,1972,Horror,tt0066954
Burke & Hare,Movie,1972,Horror,tt0066871
Demons of the Mind,Movie,1972,Horror,tt0066982
Miira no koi,TV Episode,1973,Horror,tt0066084
La nuit des étoiles filantes,Movie,1973,Horror,tt0066914
The Sabbat of the Black Cat,Movie,1973,Horror,tt0067697
The Devil's Daughter,TV Movie,1973,Horror,tt0068481
La maldición de Frankenstein,Movie,1973,Horror,tt0068559
Au rendez-vous de la mort joyeuse,Movie,1973,Horror,tt0068236
El espectro del terror,Movie,1973,Horror,tt0068547
Psychomania,Movie,1973,Horror,tt0067630
La rebelión de las muertas,Movie,1973,Horror,tt0069165
Testimone oculare,TV Episode,1973,Horror,tt0069367
Miira no koi,TV Episode,1973,Horror,tt0066084
La nuit des étoiles filantes,Movie,1973,Horror,tt0066914
The Sabbat of the Black Cat,Movie,1973,Horror,tt0067697
The Devil's Daughter,TV Movie,1973,Horror,tt0068481
La maldición de Frankenstein,Movie,1973,Horror,tt0068559
Au rendez-vous de la mort joyeuse,Movie,1973,Horror,tt0068236
El espectro del terror,Movie,1973,Horror,tt0068547
Psychomania,Movie,1973,Horror,tt0067630
La rebelión de las muertas,Movie,1973,Horror,tt0069165
Testimone oculare,TV Episode,1973,Horror,tt0069367
Miira no koi,TV Episode,1973,Horror,tt0066084
La nuit des étoiles filantes,Movie,1973,Horror,tt0066914
The Sabbat of the Black Cat,Movie,1973,Horror,tt0067697
The Devil's Daughter,TV Movie,1973,Horror,tt0068481
La maldición de Frankenstein,Movie,1973,Horror,tt0068559
Au rendez-vous de la mort joyeuse,Movie,1973,Horror,tt0068236
El espectro del terror,Movie,1973,Horror,tt0068547
Psychomania,Movie,1973,Horror,tt0067630
La rebelión de las muertas,Movie,1973,Horror,tt0069165
Testimone oculare,TV Episode,1973,Horror,tt0069367
Miira no koi,TV Episode,1973,Horror,tt0066084
La nuit des étoiles filantes,Movie,1973,Horror,tt0066914
The Sabbat of the Black Cat,Movie,1973,Horror,tt0067697
The Devil's Daughter,TV Movie,1973,Horror,tt0068481
La maldición de Frankenstein,Movie,1973,Horror,tt0068559
Au rendez-vous de la mort joyeuse,Movie,1973,Horror,tt0068236
El espectro del terror,Movie,1973,Horror,tt0068547
Psychomania,Movie,1973,Horror,tt0067630
La rebelión de las muertas,Movie,1973,Horror,tt0069165
Testimone oculare,TV Episode,1973,Horror,tt0069367
La noche de los brujos,Movie,1974,Horror,tt0066144
Los ojos azules de la muñeca rota,Movie,1974,Horror,tt0069041
Dead of Night,Movie,1974,Horror,tt0068457
"So Evil, My Sister",Movie,1974,Horror,tt0069292
Blue Blood,Movie,1974,Horror,tt0069805
"Emma, puertas oscuras",Movie,1974,Horror,tt0070029
Terror! Il castello delle donne maledette,Movie,1974,Horror,tt0069851
The Legend of the 7 Golden Vampires,Movie,1974,Horror,tt0070297
Dracula,TV Movie,1974,Horror,tt0070003
House of the Living Dead,Movie,1974,Horror,tt0070198
La noche de los brujos,Movie,1974,Horror,tt0066144
Los ojos azules de la muñeca rota,Movie,1974,Horror,tt0069041
Dead of Night,Movie,1974,Horror,tt0068457
"So Evil, My Sister",Movie,1974,Horror,tt0069292
Blue Blood,Movie,1974,Horror,tt0069805
"Emma, puertas oscuras",Movie,1974,Horror,tt0070029
Terror! Il castello delle donne maledette,Movie,1974,Horror,tt0069851
The Legend of the 7 Golden Vampires,Movie,1974,Horror,tt0070297
Dracula,TV Movie,1974,Horror,tt0070003
House of the Living Dead,Movie,1974,Horror,tt0070198
La noche de los brujos,Movie,1974,Horror,tt0066144
Los ojos azules de la muñeca rota,Movie,1974,Horror,tt0069041
Dead of Night,Movie,1974,Horror,tt0068457
"So Evil, My Sister",Movie,1974,Horror,tt0069292
Blue Blood,Movie,1974,Horror,tt0069805
"Emma, puertas oscuras",Movie,1974,Horror,tt0070029
Terror! Il castello delle donne maledette,Movie,1974,Horror,tt0069851
The Legend of the 7 Golden Vampires,Movie,1974,Horror,tt0070297
Dracula,TV Movie,1974,Horror,tt0070003
House of the Living Dead,Movie,1974,Horror,tt0070198
La noche de los brujos,Movie,1974,Horror,tt0066144
Los ojos azules de la muñeca rota,Movie,1974,Horror,tt0069041
Dead of Night,Movie,1974,Horror,tt0068457
"So Evil, My Sister",Movie,1974,Horror,tt0069292
Blue Blood,Movie,1974,Horror,tt0069805
"Emma, puertas oscuras",Movie,1974,Horror,tt0070029
Terror! Il castello delle donne maledette,Movie,1974,Horror,tt0069851
The Legend of the 7 Golden Vampires,Movie,1974,Horror,tt0070297
Dracula,TV Movie,1974,Horror,tt0070003
House of the Living Dead,Movie,1974,Horror,tt0070198
Trip with the Teacher,Movie,1975,Horror,tt0070834
La venganza de la momia,Movie,1975,Horror,tt0070871
Satanico Pandemonium: La Sexorcista,Movie,1975,Horror,tt0070636
Poor Pretty Eddie,Movie,1975,Horror,tt0070556
El asesino de muñecas,Movie,1975,Horror,tt0071164
Las alegres vampiras de Vögel,Movie,1975,Horror,tt0071114
La endemoniada,Movie,1975,Horror,tt0071465
The Dead Don't Die,TV Movie,1975,Horror,tt0071395
Snuff,Movie,1975,Horror,tt0072184
Exorcismo,Movie,1975,Horror,tt0071478
Trip with the Teacher,Movie,1975,Horror,tt0070834
La venganza de la momia,Movie,1975,Horror,tt0070871
Satanico Pandemonium: La Sexorcista,Movie,1975,Horror,tt0070636
Poor Pretty Eddie,Movie,1975,Horror,tt0070556
El asesino de muñecas,Movie,1975,Horror,tt0071164
Las alegres vampiras de Vögel,Movie,1975,Horror,tt0071114
La endemoniada,Movie,1975,Horror,tt0071465
The Dead Don't Die,TV Movie,1975,Horror,tt0071395
Snuff,Movie,1975,Horror,tt0072184
Exorcismo,Movie,1975,Horror,tt0071478
Trip with the Teacher,Movie,1975,Horror,tt0070834
La venganza de la momia,Movie,1975,Horror,tt0070871
Satanico Pandemonium: La Sexorcista,Movie,1975,Horror,tt0070636
Poor Pretty Eddie,Movie,1975,Horror,tt0070556
El asesino de muñecas,Movie,1975,Horror,tt0071164
Las alegres vampiras de Vögel,Movie,1975,Horror,tt0071114
La endemoniada,Movie,1975,Horror,tt0071465
The Dead Don't Die,TV Movie,1975,Horror,tt0071395
Snuff,Movie,1975,Horror,tt0072184
Exorcismo,Movie,1975,Horror,tt0071478
Trip with the Teacher,Movie,1975,Horror,tt0070834
La venganza de la momia,Movie,1975,Horror,tt0070871
Satanico Pandemonium: La Sexorcista,Movie,1975,Horror,tt0070636
Poor Pretty Eddie,Movie,1975,Horror,tt0070556
El asesino de muñecas,Movie,1975,Horror,tt0071164
Las alegres vampiras de Vögel,Movie,1975,Horror,tt0071114
La endemoniada,Movie,1975,Horror,tt0071465
The Dead Don't Die,TV Movie,1975,Horror,tt0071395
Snuff,Movie,1975,Horror,tt0072184
Exorcismo,Movie,1975,Horror,tt0071478
Herr Puntila und sein Knecht Matti,Movie,1960,Drama,tt0048162
Toro bravo,Movie,1960,Drama,tt0048066
Juicio final,Movie,1960,Drama,tt0048234
El impostor,Movie,1960,Drama,tt0049360
La encrucijada,Movie,1960,Drama,tt0051582
Los pequeños gigantes,Movie,1960,Drama,tt0051869
Kapò,Movie,1960,Drama,tt0052961
Konec cesty,Movie,1960,Drama,tt0052973
The Crowning Experience,Movie,1960,Drama,tt0052715
Il peccato degli anni verdi,Movie,1960,Drama,tt0052584
Herr Puntila und sein Knecht Matti,Movie,1960,Drama,tt0048162
Toro bravo,Movie,1960,Drama,tt0048066
Juicio final,Movie,1960,Drama,tt0048234
El impostor,Movie,1960,Drama,tt0049360
La encrucijada,Movie,1960,Drama,tt0051582
Los pequeños gigantes,Movie,1960,Drama,tt0051869
Kapò,Movie,1960,Drama,tt0052961
Konec cesty,Movie,1960,Drama,tt0052973
The Crowning Experience,Movie,1960,Drama,tt0052715
Il peccato degli anni verdi,Movie,1960,Drama,tt0052584
Herr Puntila und sein Knecht Matti,Movie,1960,Drama,tt0048162
Toro bravo,Movie,1960,Drama,tt0048066
Juicio final,Movie,1960,Drama,tt0048234
El impostor,Movie,1960,Drama,tt0049360
La encrucijada,Movie,1960,Drama,tt0051582
Los pequeños gigantes,Movie,1960,Drama,tt0051869
Kapò,Movie,1960,Drama,tt0052961
Konec cesty,Movie,1960,Drama,tt0052973
The Crowning Experience,Movie,1960,Drama,tt0052715
Il peccato degli anni verdi,Movie,1960,Drama,tt0052584
Herr Puntila und sein Knecht Matti,Movie,1960,Drama,tt0048162
Toro bravo,Movie,1960,Drama,tt0048066
Juicio final,Movie,1960,Drama,tt0048234
El impostor,Movie,1960,Drama,tt0049360
La encrucijada,Movie,1960,Drama,tt0051582
Los pequeños gigantes,Movie,1960,Drama,tt0051869
Kapò,Movie,1960,Drama,tt0052961
Konec cesty,Movie,1960,Drama,tt0052973
The Crowning Experience,Movie,1960,Drama,tt0052715
Il peccato degli anni verdi,Movie,1960,Drama,tt0052584
War Is Hell,Movie,1961,Drama,tt0052376
Dúvad,Movie,1961,Drama,tt0052768
Obaltan,Movie,1961,Drama,tt0053577
Senda prohibida,Movie,1961,Drama,tt0053262
Ellas también son rebeldes,Movie,1961,Drama,tt0052774
Dostigaev i drugie,Movie,1961,Drama,tt0052756
Ce soir ou jamais,Movie,1961,Drama,tt0053704
Atlas,Movie,1961,Drama,tt0053610
Aproape de soare,Movie,1961,Drama,tt0053605
Aas Ka Panchhi,Movie,1961,Drama,tt0053566
War Is Hell,Movie,1961,Drama,tt0052376
Dúvad,Movie,1961,Drama,tt0052768
Obaltan,Movie,1961,Drama,tt0053577
Senda prohibida,Movie,1961,Drama,tt0053262
Ellas también son rebeldes,Movie,1961,Drama,tt0052774
Dostigaev i drugie,Movie,1961,Drama,tt0052756
Ce soir ou jamais,Movie,1961,Drama,tt0053704
Atlas,Movie,1961,Drama,tt0053610
Aproape de soare,Movie,1961,Drama,tt0053605
Aas Ka Panchhi,Movie,1961,Drama,tt0053566
War Is Hell,Movie,1961,Drama,tt0052376
Dúvad,Movie,1961,Drama,tt0052768
Obaltan,Movie,1961,Drama,tt0053577
Senda prohibida,Movie,1961,Drama,tt0053262
Ellas también son rebeldes,Movie,1961,Drama,tt0052774
Dostigaev i drugie,Movie,1961,Drama,tt0052756
Ce soir ou jamais,Movie,1961,Drama,tt0053704
Atlas,Movie,1961,Drama,tt0053610
Aproape de soare,Movie,1961,Drama,tt0053605
Aas Ka Panchhi,Movie,1961,Drama,tt0053566
War Is Hell,Movie,1961,Drama,tt0052376
Dúvad,Movie,1961,Drama,tt0052768
Obaltan,Movie,1961,Drama,tt0053577
Senda prohibida,Movie,1961,Drama,tt0053262
Ellas también son rebeldes,Movie,1961,Drama,tt0052774
Dostigaev i drugie,Movie,1961,Drama,tt0052756
Ce soir ou jamais,Movie,1961,Drama,tt0053704
Atlas,Movie,1961,Drama,tt0053610
Aproape de soare,Movie,1961,Drama,tt0053605
Aas Ka Panchhi,Movie,1961,Drama,tt0053566
Red Nightmare,Short,1962,Drama,tt0050261
El reflejo del alma,Movie,1962,Drama,tt0050889
Le signe du lion,Movie,1962,Drama,tt0053279
Los desamparados,Movie,1962,Drama,tt0053760
La burrerita de Ypacaraí,Movie,1962,Drama,tt0053684
El pecado de una madre,Movie,1962,Drama,tt0054166
The Boys,Movie,1962,Drama,tt0054697
The Devil's Agent,Movie,1962,Drama,tt0054806
Um Dia de Vida,Movie,1962,Drama,tt0054808
Das Brot der frühen Jahre,Movie,1962,Drama,tt0054705
Red Nightmare,Short,1962,Drama,tt0050261
El reflejo del alma,Movie,1962,Drama,tt0050889
Le signe du lion,Movie,1962,Drama,tt0053279
Los desamparados,Movie,1962,Drama,tt0053760
La burrerita de Ypacaraí,Movie,1962,Drama,tt0053684
El pecado de una madre,Movie,1962,Drama,tt0054166
The Boys,Movie,1962,Drama,tt0054697
The Devil's Agent,Movie,1962,Drama,tt0054806
Um Dia de Vida,Movie,1962,Drama,tt0054808
Das Brot der frühen Jahre,Movie,1962,Drama,tt0054705
Red Nightmare,Short,1962,Drama,tt0050261
El reflejo del alma,Movie,1962,Drama,tt0050889
Le signe du lion,Movie,1962,Drama,tt0053279
Los desamparados,Movie,1962,Drama,tt0053760
La burrerita de Ypacaraí,Movie,1962,Drama,tt0053684
El pecado de una madre,Movie,1962,Drama,tt0054166
The Boys,Movie,1962,Drama,tt0054697
The Devil's Agent,Movie,1962,Drama,tt0054806
Um Dia de Vida,Movie,1962,Drama,tt0054808
Das Brot der frühen Jahre,Movie,1962,Drama,tt0054705
Red Nightmare,Short,1962,Drama,tt0050261
El reflejo del alma,Movie,1962,Drama,tt0050889
Le signe du lion,Movie,1962,Drama,tt0053279
Los desamparados,Movie,1962,Drama,tt0053760
La burrerita de Ypacaraí,Movie,1962,Drama,tt0053684
El pecado de una madre,Movie,1962,Drama,tt0054166
The Boys,Movie,1962,Drama,tt0054697
The Devil's Agent,Movie,1962,Drama,tt0054806
Um Dia de Vida,Movie,1962,Drama,tt0054808
Das Brot der frühen Jahre,Movie,1962,Drama,tt0054705
The Small World of Sammy Lee,Movie,1963,Drama,tt0052205
A fost prietenul meu,Movie,1963,Drama,tt0054588
Le gladiatrici,Movie,1963,Drama,tt0054382
Carta a una mujer,Movie,1963,Drama,tt0054728
Flaming Creatures,Movie,1963,Drama,tt0054880
Le petit soldat,Movie,1963,Drama,tt0054177
Pasazerka,Movie,1963,Drama,tt0054159
Il pirata del diavolo,Movie,1963,Drama,tt0054267
Wu Ze Tian,Movie,1963,Drama,tt0054486
Rififi à Tokyo,Movie,1963,Drama,tt0055935
The Small World of Sammy Lee,Movie,1963,Drama,tt0052205
A fost prietenul meu,Movie,1963,Drama,tt0054588
Le gladiatrici,Movie,1963,Drama,tt0054382
Carta a una mujer,Movie,1963,Drama,tt0054728
Flaming Creatures,Movie,1963,Drama,tt0054880
Le petit soldat,Movie,1963,Drama,tt0054177
Pasazerka,Movie,1963,Drama,tt0054159
Il pirata del diavolo,Movie,1963,Drama,tt0054267
Wu Ze Tian,Movie,1963,Drama,tt0054486
Rififi à Tokyo,Movie,1963,Drama,tt0055935
The Small World of Sammy Lee,Movie,1963,Drama,tt0052205
A fost prietenul meu,Movie,1963,Drama,tt0054588
Le gladiatrici,Movie,1963,Drama,tt0054382
Carta a una mujer,Movie,1963,Drama,tt0054728
Flaming Creatures,Movie,1963,Drama,tt0054880
Le petit soldat,Movie,1963,Drama,tt0054177
Pasazerka,Movie,1963,Drama,tt0054159
Il pirata del diavolo,Movie,1963,Drama,tt0054267
Wu Ze Tian,Movie,1963,Drama,tt0054486
Rififi à Tokyo,Movie,1963,Drama,tt0055935
The Small World of Sammy Lee,Movie,1963,Drama,tt0052205
A fost prietenul meu,Movie,1963,Drama,tt0054588
Le gladiatrici,Movie,1963,Drama,tt0054382
Carta a una mujer,Movie,1963,Drama,tt0054728
Flaming Creatures,Movie,1963,Drama,tt0054880
Le petit soldat,Movie,1963,Drama,tt0054177
Pasazerka,Movie,1963,Drama,tt0054159
Il pirata del diavolo,Movie,1963,Drama,tt0054267
Wu Ze Tian,Movie,1963,Drama,tt0054486
Rififi à Tokyo,Movie,1963,Drama,tt0055935
Romeo e Giulietta,Movie,1964,Drama,tt0050441
Prima della rivoluzione,Movie,1964,Drama,tt0056371
Rebel tegen rome,Movie,1964,Drama,tt0056954
El camino,Movie,1964,Drama,tt0056898
Private Potter,Movie,1964,Drama,tt0056376
Begegnung in Salzburg,Movie,1964,Drama,tt0056861
Children of the Damned,Movie,1964,Drama,tt0056931
Duelo en el desierto,Movie,1964,Drama,tt0057017
Crimen,Movie,1964,Drama,tt0056962
La duquesa diabólica,Movie,1964,Drama,tt0057019
Romeo e Giulietta,Movie,1964,Drama,tt0050441
Prima della rivoluzione,Movie,1964,Drama,tt0056371
Rebel tegen rome,Movie,1964,Drama,tt0056954
El camino,Movie,1964,Drama,tt0056898
Private Potter,Movie,1964,Drama,tt0056376
Begegnung in Salzburg,Movie,1964,Drama,tt0056861
Children of the Damned,Movie,1964,Drama,tt0056931
Duelo en el desierto,Movie,1964,Drama,tt0057017
Crimen,Movie,1964,Drama,tt0056962
La duquesa diabólica,Movie,1964,Drama,tt0057019
Romeo e Giulietta,Movie,1964,Drama,tt0050441
Prima della rivoluzione,Movie,1964,Drama,tt0056371
Rebel tegen rome,Movie,1964,Drama,tt0056954
El camino,Movie,1964,Drama,tt0056898
Private Potter,Movie,1964,Drama,tt0056376
Begegnung in Salzburg,Movie,1964,Drama,tt0056861
Children of the Damned,Movie,1964,Drama,tt0056931
Duelo en el desierto,Movie,1964,Drama,tt0057017
Crimen,Movie,1964,Drama,tt0056962
La duquesa diabólica,Movie,1964,Drama,tt0057019
Romeo e Giulietta,Movie,1964,Drama,tt0050441
Prima della rivoluzione,Movie,1964,Drama,tt0056371
Rebel tegen rome,Movie,1964,Drama,tt0056954
El camino,Movie,1964,Drama,tt0056898
Private Potter,Movie,1964,Drama,tt0056376
Begegnung in Salzburg,Movie,1964,Drama,tt0056861
Children of the Damned,Movie,1964,Drama,tt0056931
Duelo en el desierto,Movie,1964,Drama,tt0057017
Crimen,Movie,1964,Drama,tt0056962
La duquesa diabólica,Movie,1964,Drama,tt0057019
La extranjera,Movie,1965,Drama,tt0051599
Subarnarekha,Movie,1965,Drama,tt0056537
Un hombre en la trampa,Movie,1965,Drama,tt0057148
La frontera de Dios,Movie,1965,Drama,tt0057077
El diablo también llora,Movie,1965,Drama,tt0056992
La violenza e l'amore,Movie,1965,Drama,tt0057314
Indian Paint,Movie,1965,Drama,tt0057182
Das Haus in der Karpfengasse,Movie,1965,Drama,tt0057131
Puente de coplas,Movie,1965,Drama,tt0055339
Loca juventud,Movie,1965,Drama,tt0056191
La extranjera,Movie,1965,Drama,tt0051599
Subarnarekha,Movie,1965,Drama,tt0056537
Un hombre en la trampa,Movie,1965,Drama,tt0057148
La frontera de Dios,Movie,1965,Drama,tt0057077
El diablo también llora,Movie,1965,Drama,tt0056992
La violenza e l'amore,Movie,1965,Drama,tt0057314
Indian Paint,Movie,1965,Drama,tt0057182
Das Haus in der Karpfengasse,Movie,1965,Drama,tt0057131
Puente de coplas,Movie,1965,Drama,tt0055339
Loca juventud,Movie,1965,Drama,tt0056191
La extranjera,Movie,1965,Drama,tt0051599
Subarnarekha,Movie,1965,Drama,tt0056537
Un hombre en la trampa,Movie,1965,Drama,tt0057148
La frontera de Dios,Movie,1965,Drama,tt0057077
El diablo también llora,Movie,1965,Drama,tt0056992
La violenza e l'amore,Movie,1965,Drama,tt0057314
Indian Paint,Movie,1965,Drama,tt0057182
Das Haus in der Karpfengasse,Movie,1965,Drama,tt0057131
Puente de coplas,Movie,1965,Drama,tt0055339
Loca juventud,Movie,1965,Drama,tt0056191
La extranjera,Movie,1965,Drama,tt0051599
Subarnarekha,Movie,1965,Drama,tt0056537
Un hombre en la trampa,Movie,1965,Drama,tt0057148
La frontera de Dios,Movie,1965,Drama,tt0057077
El diablo también llora,Movie,1965,Drama,tt0056992
La violenza e l'amore,Movie,1965,Drama,tt0057314
Indian Paint,Movie,1965,Drama,tt0057182
Das Haus in der Karpfengasse,Movie,1965,Drama,tt0057131
Puente de coplas,Movie,1965,Drama,tt0055339
Loca juventud,Movie,1965,Drama,tt0056191
Moonlighting Wives,Movie,1966,Drama,tt0057320
La mujer de tu prójimo,Movie,1966,Drama,tt0056260
Sinaia,Movie,1966,Drama,tt0056494
El Greco,Movie,1966,Drama,tt0057026
The Devil's Sisters,Movie,1966,Drama,tt0058008
The Naked Fog,Movie,1966,Drama,tt0057352
Marcelo y María,Movie,1966,Drama,tt0058327
Im Nest der gelben Viper - Das FBI schlägt zu,Movie,1966,Drama,tt0058227
El ojo de la cerradura,Movie,1966,Drama,tt0058426
Platero y yo,Movie,1966,Drama,tt0058477
Moonlighting Wives,Movie,1966,Drama,tt0057320
La mujer de tu prójimo,Movie,1966,Drama,tt0056260
Sinaia,Movie,1966,Drama,tt0056494
El Greco,Movie,1966,Drama,tt0057026
The Devil's Sisters,Movie,1966,Drama,tt0058008
The Naked Fog,Movie,1966,Drama,tt0057352
Marcelo y María,Movie,1966,Drama,tt0058327
Im Nest der gelben Viper - Das FBI schlägt zu,Movie,1966,Drama,tt0058227
El ojo de la cerradura,Movie,1966,Drama,tt0058426
Platero y yo,Movie,1966,Drama,tt0058477
Moonlighting Wives,Movie,1966,Drama,tt0057320
La mujer de tu prójimo,Movie,1966,Drama,tt0056260
Sinaia,Movie,1966,Drama,tt0056494
El Greco,Movie,1966,Drama,tt0057026
The Devil's Sisters,Movie,1966,Drama,tt0058008
The Naked Fog,Movie,1966,Drama,tt0057352
Marcelo y María,Movie,1966,Drama,tt0058327
Im Nest der gelben Viper - Das FBI schlägt zu,Movie,1966,Drama,tt0058227
El ojo de la cerradura,Movie,1966,Drama,tt0058426
Platero y yo,Movie,1966,Drama,tt0058477
Moonlighting Wives,Movie,1966,Drama,tt0057320
La mujer de tu prójimo,Movie,1966,Drama,tt0056260
Sinaia,Movie,1966,Drama,tt0056494
El Greco,Movie,1966,Drama,tt0057026
The Devil's Sisters,Movie,1966,Drama,tt0058008
The Naked Fog,Movie,1966,Drama,tt0057352
Marcelo y María,Movie,1966,Drama,tt0058327
Im Nest der gelben Viper - Das FBI schlägt zu,Movie,1966,Drama,tt0058227
El ojo de la cerradura,Movie,1966,Drama,tt0058426
Platero y yo,Movie,1966,Drama,tt0058477
El próximo otoño,Movie,1967,Drama,tt0057433
El filo del miedo,Movie,1967,Drama,tt0058098
Después del gran robo,Movie,1967,Drama,tt0058005
El halcón de Castilla,Movie,1967,Drama,tt0059249
La morte viene dal pianeta Aytin,Movie,1967,Drama,tt0059104
De cuerpo presente,Movie,1967,Drama,tt0059088
Los perversos,Movie,1967,Drama,tt0059583
Sellö a pecsétgyürün I,Movie,1967,Drama,tt0059699
I criminali della metropoli,Movie,1967,Drama,tt0059167
White Lightnin' Road,Movie,1967,Drama,tt0059907
El próximo otoño,Movie,1967,Drama,tt0057433
El filo del miedo,Movie,1967,Drama,tt0058098
Después del gran robo,Movie,1967,Drama,tt0058005
